subject	condition	target	block	time
tve21	thirtysix	./icons/internet-mail.png.gif	8	0.94
tve21	thirtysix	./icons/utilities-system-monitor.png.gif	9	1.22
tve21	thirtysix	./icons/computer.png.gif	9	1.58
tve21	thirtysix	./icons/accessories-text-editor.png.gif	9	1.81
tve21	thirtysix	./icons/internet-mail.png.gif	9	0.82
tve21	thirtysix	./icons/media-flash.png.gif	9	1.03
cjo108	four	./icons/battery.png.gif	0	19.99
cjo108	four	./icons/applications-system.png.gif	0	1.76
cjo108	four	./icons/utilities-terminal.png.gif	0	6.38
cjo108	four	./icons/applications-multimedia.png.gif	0	1.61
cjo108	four	./icons/appointment-new.png.gif	0	6.16
cjo108	four	./icons/appointment-new.png.gif	1	5.07
cjo108	four	./icons/battery.png.gif	1	7.42
cjo108	four	./icons/applications-system.png.gif	1	1.37
cjo108	four	./icons/utilities-terminal.png.gif	1	5.89
cjo108	four	./icons/applications-multimedia.png.gif	1	1.4
cjo108	four	./icons/utilities-terminal.png.gif	2	6.73
cjo108	four	./icons/battery.png.gif	2	5.95
cjo108	four	./icons/appointment-new.png.gif	2	2.96
cjo108	four	./icons/applications-multimedia.png.gif	2	1.23
cjo108	four	./icons/applications-system.png.gif	2	1.96
cjo108	four	./icons/appointment-new.png.gif	3	3.19
cjo108	four	./icons/battery.png.gif	3	7.66
cjo108	four	./icons/applications-multimedia.png.gif	3	1.57
cjo108	four	./icons/applications-system.png.gif	3	1.63
cjo108	four	./icons/utilities-terminal.png.gif	3	3.92
cjo108	four	./icons/appointment-new.png.gif	4	2.58
cjo108	four	./icons/utilities-terminal.png.gif	4	4.29
cjo108	four	./icons/battery.png.gif	4	4.64
cjo108	four	./icons/applications-system.png.gif	4	1.64
cjo108	four	./icons/applications-multimedia.png.gif	4	1.15
cjo108	four	./icons/appointment-new.png.gif	5	2.52
cjo108	four	./icons/utilities-terminal.png.gif	5	3.41
cjo108	four	./icons/applications-multimedia.png.gif	5	0.97
cjo108	four	./icons/battery.png.gif	5	8.71
cjo108	four	./icons/applications-system.png.gif	5	1.01
cjo108	four	./icons/applications-system.png.gif	6	1.46
cjo108	four	./icons/applications-multimedia.png.gif	6	0.84
cjo108	four	./icons/appointment-new.png.gif	6	5.69
cjo108	four	./icons/utilities-terminal.png.gif	6	4.41
cjo108	four	./icons/battery.png.gif	6	6.38
cjo108	four	./icons/appointment-new.png.gif	7	3.45
cjo108	four	./icons/utilities-terminal.png.gif	7	3.49
cjo108	four	./icons/applications-system.png.gif	7	1.46
cjo108	four	./icons/applications-multimedia.png.gif	7	2.94
cjo108	four	./icons/battery.png.gif	7	5.08
cjo108	four	./icons/applications-multimedia.png.gif	8	0.98
cjo108	four	./icons/battery.png.gif	8	4.46
cjo108	four	./icons/utilities-terminal.png.gif	8	3.8
cjo108	four	./icons/appointment-new.png.gif	8	2.62
cjo108	four	./icons/applications-system.png.gif	8	1.55
cjo108	four	./icons/appointment-new.png.gif	9	2.45
cjo108	four	./icons/applications-multimedia.png.gif	9	1.15
cjo108	four	./icons/utilities-terminal.png.gif	9	3.64
cjo108	four	./icons/battery.png.gif	9	4.76
cjo108	four	./icons/applications-system.png.gif	9	1.38
cjo108	nine	./icons/utilities-system-monitor.png.gif	0	3.77
cjo108	nine	./icons/audio-input-microphone.png.gif	0	1.8
cjo108	nine	./icons/media-flash.png.gif	0	1.46
cjo108	nine	./icons/applications-accessories.png.gif	0	2.14
cjo108	nine	./icons/mail-attachment.png.gif	0	1.67
cjo108	nine	./icons/utilities-system-monitor.png.gif	1	3.33
cjo108	nine	./icons/mail-attachment.png.gif	1	1.66
cjo108	nine	./icons/applications-accessories.png.gif	1	2.1
cjo108	nine	./icons/media-flash.png.gif	1	1.38
cjo108	nine	./icons/audio-input-microphone.png.gif	1	2.21
cjo108	nine	./icons/mail-attachment.png.gif	2	2.42
cjo108	nine	./icons/audio-input-microphone.png.gif	2	6.48
cjo108	nine	./icons/applications-accessories.png.gif	2	3.48
cjo108	nine	./icons/media-flash.png.gif	2	4.23
cjo108	nine	./icons/utilities-system-monitor.png.gif	2	3.06
cjo108	nine	./icons/media-flash.png.gif	3	1.51
cjo108	nine	./icons/utilities-system-monitor.png.gif	3	2.13
cjo108	nine	./icons/mail-attachment.png.gif	3	1.83
cjo108	nine	./icons/audio-input-microphone.png.gif	3	1.21
cjo108	nine	./icons/applications-accessories.png.gif	3	1.4
cjo108	nine	./icons/mail-attachment.png.gif	4	6.16
cjo108	nine	./icons/audio-input-microphone.png.gif	4	3.46
cjo108	nine	./icons/applications-accessories.png.gif	4	1.65
cjo108	nine	./icons/media-flash.png.gif	4	2.56
cjo108	nine	./icons/utilities-system-monitor.png.gif	4	1.65
cjo108	nine	./icons/mail-attachment.png.gif	5	1.65
cjo108	nine	./icons/audio-input-microphone.png.gif	5	2.91
cjo108	nine	./icons/applications-accessories.png.gif	5	1.65
cjo108	nine	./icons/utilities-system-monitor.png.gif	5	2.41
cjo108	nine	./icons/media-flash.png.gif	5	1.31
cjo108	nine	./icons/audio-input-microphone.png.gif	6	1.67
cjo108	nine	./icons/mail-attachment.png.gif	6	1.72
cjo108	nine	./icons/applications-accessories.png.gif	6	1.71
cjo108	nine	./icons/utilities-system-monitor.png.gif	6	2.71
cjo108	nine	./icons/media-flash.png.gif	6	1.28
cjo108	nine	./icons/applications-accessories.png.gif	7	1.69
cjo108	nine	./icons/audio-input-microphone.png.gif	7	1.33
cjo108	nine	./icons/media-flash.png.gif	7	1.64
cjo108	nine	./icons/utilities-system-monitor.png.gif	7	2.12
cjo108	nine	./icons/mail-attachment.png.gif	7	1.43
cjo108	nine	./icons/utilities-system-monitor.png.gif	8	2.67
cjo108	nine	./icons/mail-attachment.png.gif	8	2.6
cjo108	nine	./icons/applications-accessories.png.gif	8	1.33
cjo108	nine	./icons/media-flash.png.gif	8	1.31
cjo108	nine	./icons/audio-input-microphone.png.gif	8	1.23
cjo108	nine	./icons/audio-input-microphone.png.gif	9	1.03
cjo108	nine	./icons/mail-attachment.png.gif	9	1.24
cjo108	nine	./icons/media-flash.png.gif	9	1.07
cjo108	nine	./icons/utilities-system-monitor.png.gif	9	3
cjo108	nine	./icons/applications-accessories.png.gif	9	1.51
cjo108	thirtysix	./icons/applications-graphics.png.gif	0	2.02
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	0	2.28
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	0	1.31
cjo108	thirtysix	./icons/camera-photo.png.gif	0	0.9
cjo108	thirtysix	./icons/mail-attachment.png.gif	0	1.43
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	1	1.32
cjo108	thirtysix	./icons/camera-photo.png.gif	1	0.94
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	1	1.95
cjo108	thirtysix	./icons/mail-attachment.png.gif	1	1.28
cjo108	thirtysix	./icons/applications-graphics.png.gif	1	2.11
cjo108	thirtysix	./icons/mail-attachment.png.gif	2	0.95
cjo108	thirtysix	./icons/camera-photo.png.gif	2	0.84
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	2	0.92
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	2	1
cjo108	thirtysix	./icons/applications-graphics.png.gif	2	1.5
cjo108	thirtysix	./icons/camera-photo.png.gif	3	0.76
cjo108	thirtysix	./icons/applications-graphics.png.gif	3	1.31
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	3	0.84
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	3	1.05
cjo108	thirtysix	./icons/mail-attachment.png.gif	3	1.08
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	4	1.15
cjo108	thirtysix	./icons/mail-attachment.png.gif	4	1.1
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	4	0.84
cjo108	thirtysix	./icons/applications-graphics.png.gif	4	1.04
cjo108	thirtysix	./icons/camera-photo.png.gif	4	0.99
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	5	0.99
cjo108	thirtysix	./icons/camera-photo.png.gif	5	1.06
cjo108	thirtysix	./icons/applications-graphics.png.gif	5	0.81
cjo108	thirtysix	./icons/mail-attachment.png.gif	5	1.36
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	5	0.99
cjo108	thirtysix	./icons/camera-photo.png.gif	6	0.96
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	6	1.16
cjo108	thirtysix	./icons/mail-attachment.png.gif	6	0.89
cjo108	thirtysix	./icons/applications-graphics.png.gif	6	0.98
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	6	1.12
cjo108	thirtysix	./icons/mail-attachment.png.gif	7	1.56
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	7	1.11
cjo108	thirtysix	./icons/applications-graphics.png.gif	7	0.91
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	7	0.94
cjo108	thirtysix	./icons/camera-photo.png.gif	7	0.96
cjo108	thirtysix	./icons/camera-photo.png.gif	8	0.97
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	8	1.05
cjo108	thirtysix	./icons/mail-attachment.png.gif	8	1.04
cjo108	thirtysix	./icons/applications-graphics.png.gif	8	0.94
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	8	1.15
cjo108	thirtysix	./icons/mail-attachment.png.gif	9	1.08
cjo108	thirtysix	./icons/utilities-system-monitor.png.gif	9	1
cjo108	thirtysix	./icons/camera-photo.png.gif	9	0.8
cjo108	thirtysix	./icons/applications-graphics.png.gif	9	0.63
cjo108	thirtysix	./icons/preferences-desktop-theme.png.gif	9	0.92
kde54	four	./icons\appointment-new.png.gif	0	20.29
kde54	four	./icons\audio-volume-high.png.gif	0	8.82
kde54	four	./icons\image-loading.png.gif	0	6.13
kde54	four	./icons\user-desktop.png.gif	0	10
kde54	four	./icons\applications-multimedia.png.gif	0	2.04
kde54	four	./icons\applications-multimedia.png.gif	1	1.71
kde54	four	./icons\audio-volume-high.png.gif	1	2.28
kde54	four	./icons\image-loading.png.gif	1	3.02
kde54	four	./icons\user-desktop.png.gif	1	6
kde54	four	./icons\appointment-new.png.gif	1	1.96
kde54	four	./icons\audio-volume-high.png.gif	2	1.94
kde54	four	./icons\applications-multimedia.png.gif	2	1.38
kde54	four	./icons\user-desktop.png.gif	2	4.74
kde54	four	./icons\appointment-new.png.gif	2	2.55
kde54	four	./icons\image-loading.png.gif	2	3.5
kde54	four	./icons\audio-volume-high.png.gif	3	2.04
kde54	four	./icons\user-desktop.png.gif	3	1.79
kde54	four	./icons\applications-multimedia.png.gif	3	9.73
kde54	four	./icons\image-loading.png.gif	3	3.03
kde54	four	./icons\appointment-new.png.gif	3	2.07
kde54	four	./icons\appointment-new.png.gif	4	1.72
kde54	four	./icons\applications-multimedia.png.gif	4	1.95
kde54	four	./icons\image-loading.png.gif	4	2.65
kde54	four	./icons\user-desktop.png.gif	4	3.89
kde54	four	./icons\audio-volume-high.png.gif	4	2.17
kde54	four	./icons\audio-volume-high.png.gif	5	1.48
kde54	four	./icons\applications-multimedia.png.gif	5	2.29
kde54	four	./icons\appointment-new.png.gif	5	2.29
kde54	four	./icons\image-loading.png.gif	5	2.46
kde54	four	./icons\user-desktop.png.gif	5	1.75
kde54	four	./icons\audio-volume-high.png.gif	6	2.3
kde54	four	./icons\applications-multimedia.png.gif	6	1.92
kde54	four	./icons\image-loading.png.gif	6	2.77
kde54	four	./icons\appointment-new.png.gif	6	1.96
kde54	four	./icons\user-desktop.png.gif	6	2.61
kde54	four	./icons\applications-multimedia.png.gif	7	1.42
kde54	four	./icons\audio-volume-high.png.gif	7	2.07
kde54	four	./icons\user-desktop.png.gif	7	1.76
kde54	four	./icons\image-loading.png.gif	7	3.52
kde54	four	./icons\appointment-new.png.gif	7	1.97
kde54	four	./icons\user-desktop.png.gif	8	2.38
kde54	four	./icons\appointment-new.png.gif	8	1.89
kde54	four	./icons\applications-multimedia.png.gif	8	1.66
kde54	four	./icons\audio-volume-high.png.gif	8	1.89
kde54	four	./icons\image-loading.png.gif	8	3.12
kde54	four	./icons\image-loading.png.gif	9	3.07
kde54	four	./icons\audio-volume-high.png.gif	9	3.37
kde54	four	./icons\applications-multimedia.png.gif	9	1.56
kde54	four	./icons\appointment-new.png.gif	9	1.64
kde54	four	./icons\user-desktop.png.gif	9	2.14
kde54	nine	./icons\applications-multimedia.png.gif	0	0.98
kde54	nine	./icons\preferences-system.png.gif	0	2.5
kde54	nine	./icons\applications-accessories.png.gif	0	0.91
kde54	nine	./icons\user-desktop.png.gif	0	7.15
kde54	nine	./icons\image-loading.png.gif	0	5.14
kde54	nine	./icons\preferences-system.png.gif	1	1.52
kde54	nine	./icons\applications-multimedia.png.gif	1	1.05
kde54	nine	./icons\applications-accessories.png.gif	1	0.78
kde54	nine	./icons\image-loading.png.gif	1	3.84
kde54	nine	./icons\user-desktop.png.gif	1	1.75
kde54	nine	./icons\image-loading.png.gif	2	3.5
kde54	nine	./icons\user-desktop.png.gif	2	2.75
kde54	nine	./icons\applications-multimedia.png.gif	2	1.36
kde54	nine	./icons\preferences-system.png.gif	2	1.41
kde54	nine	./icons\applications-accessories.png.gif	2	0.64
kde54	nine	./icons\preferences-system.png.gif	3	1.32
kde54	nine	./icons\applications-accessories.png.gif	3	0.62
kde54	nine	./icons\applications-multimedia.png.gif	3	0.84
kde54	nine	./icons\image-loading.png.gif	3	1.69
kde54	nine	./icons\user-desktop.png.gif	3	1.28
kde54	nine	./icons\applications-accessories.png.gif	4	0.67
kde54	nine	./icons\image-loading.png.gif	4	2.15
kde54	nine	./icons\user-desktop.png.gif	4	2.98
kde54	nine	./icons\preferences-system.png.gif	4	1.63
kde54	nine	./icons\applications-multimedia.png.gif	4	0.87
kde54	nine	./icons\applications-accessories.png.gif	5	0.51
kde54	nine	./icons\user-desktop.png.gif	5	1.27
kde54	nine	./icons\preferences-system.png.gif	5	1.4
kde54	nine	./icons\image-loading.png.gif	5	1.27
kde54	nine	./icons\applications-multimedia.png.gif	5	1.04
kde54	nine	./icons\applications-accessories.png.gif	6	0.62
kde54	nine	./icons\preferences-system.png.gif	6	1.48
kde54	nine	./icons\user-desktop.png.gif	6	2.66
kde54	nine	./icons\applications-multimedia.png.gif	6	0.85
kde54	nine	./icons\image-loading.png.gif	6	1.52
kde54	nine	./icons\user-desktop.png.gif	7	1.46
kde54	nine	./icons\applications-accessories.png.gif	7	0.61
kde54	nine	./icons\applications-multimedia.png.gif	7	0.9
kde54	nine	./icons\preferences-system.png.gif	7	1.42
kde54	nine	./icons\image-loading.png.gif	7	1.12
kde54	nine	./icons\image-loading.png.gif	8	1.03
kde54	nine	./icons\user-desktop.png.gif	8	1.16
kde54	nine	./icons\applications-accessories.png.gif	8	0.59
kde54	nine	./icons\preferences-system.png.gif	8	1.18
kde54	nine	./icons\applications-multimedia.png.gif	8	0.93
kde54	nine	./icons\preferences-system.png.gif	9	1.34
kde54	nine	./icons\image-loading.png.gif	9	1.2
kde54	nine	./icons\applications-accessories.png.gif	9	0.8
kde54	nine	./icons\user-desktop.png.gif	9	1.01
kde54	nine	./icons\applications-multimedia.png.gif	9	1.18
kde54	thirtysix	./icons\user-home.png.gif	0	2.07
kde54	thirtysix	./icons\user-desktop.png.gif	0	2.94
kde54	thirtysix	./icons\printer.png.gif	0	2.51
kde54	thirtysix	./icons\appointment-new.png.gif	0	1.77
kde54	thirtysix	./icons\applications-games.png.gif	0	0.91
kde54	thirtysix	./icons\user-desktop.png.gif	1	0.91
kde54	thirtysix	./icons\printer.png.gif	1	0.92
kde54	thirtysix	./icons\appointment-new.png.gif	1	1.47
kde54	thirtysix	./icons\user-home.png.gif	1	0.99
kde54	thirtysix	./icons\applications-games.png.gif	1	1.02
kde54	thirtysix	./icons\applications-games.png.gif	2	0.67
kde54	thirtysix	./icons\printer.png.gif	2	1.22
kde54	thirtysix	./icons\user-home.png.gif	2	1.5
kde54	thirtysix	./icons\user-desktop.png.gif	2	2.27
kde54	thirtysix	./icons\appointment-new.png.gif	2	1.88
kde54	thirtysix	./icons\applications-games.png.gif	3	0.8
kde54	thirtysix	./icons\printer.png.gif	3	1.21
kde54	thirtysix	./icons\user-desktop.png.gif	3	1.55
kde54	thirtysix	./icons\user-home.png.gif	3	0.85
kde54	thirtysix	./icons\appointment-new.png.gif	3	0.96
kde54	thirtysix	./icons\applications-games.png.gif	4	0.77
kde54	thirtysix	./icons\printer.png.gif	4	0.85
kde54	thirtysix	./icons\user-desktop.png.gif	4	0.86
kde54	thirtysix	./icons\user-home.png.gif	4	1.31
kde54	thirtysix	./icons\appointment-new.png.gif	4	1.8
kde54	thirtysix	./icons\appointment-new.png.gif	5	0.46
kde54	thirtysix	./icons\user-desktop.png.gif	5	1.34
kde54	thirtysix	./icons\printer.png.gif	5	0.95
kde54	thirtysix	./icons\user-home.png.gif	5	1.1
kde54	thirtysix	./icons\applications-games.png.gif	5	0.86
kde54	thirtysix	./icons\appointment-new.png.gif	6	1.22
kde54	thirtysix	./icons\user-desktop.png.gif	6	0.94
kde54	thirtysix	./icons\user-home.png.gif	6	1.09
kde54	thirtysix	./icons\applications-games.png.gif	6	0.97
kde54	thirtysix	./icons\printer.png.gif	6	0.98
kde54	thirtysix	./icons\appointment-new.png.gif	7	1.47
kde54	thirtysix	./icons\user-home.png.gif	7	0.84
kde54	thirtysix	./icons\printer.png.gif	7	1.18
kde54	thirtysix	./icons\user-desktop.png.gif	7	0.75
kde54	thirtysix	./icons\applications-games.png.gif	7	0.86
kde54	thirtysix	./icons\user-desktop.png.gif	8	0.85
kde54	thirtysix	./icons\user-home.png.gif	8	1.22
kde54	thirtysix	./icons\printer.png.gif	8	1.18
kde54	thirtysix	./icons\appointment-new.png.gif	8	1.11
kde54	thirtysix	./icons\applications-games.png.gif	8	0.62
kde54	thirtysix	./icons\applications-games.png.gif	9	0.65
kde54	thirtysix	./icons\appointment-new.png.gif	9	1.83
kde54	thirtysix	./icons\user-desktop.png.gif	9	1.05
kde54	thirtysix	./icons\user-home.png.gif	9	0.95
kde54	thirtysix	./icons\printer.png.gif	9	1.03
bda71	four	./icons/applications-multimedia.png.gif	0	15.21
bda71	four	./icons/network-wireless-encrypted.png.gif	0	5.56
bda71	four	./icons/applications-graphics.png.gif	0	10.75
bda71	four	./icons/audio-input-microphone.png.gif	0	7.8
bda71	four	./icons/dialog-information.png.gif	0	6.37
bda71	four	./icons/applications-multimedia.png.gif	1	9.08
bda71	four	./icons/dialog-information.png.gif	1	5.52
bda71	four	./icons/network-wireless-encrypted.png.gif	1	4.06
bda71	four	./icons/applications-graphics.png.gif	1	9.85
bda71	four	./icons/audio-input-microphone.png.gif	1	7.32
bda71	four	./icons/audio-input-microphone.png.gif	2	6.68
bda71	four	./icons/applications-graphics.png.gif	2	8.27
bda71	four	./icons/applications-multimedia.png.gif	2	9.32
bda71	four	./icons/network-wireless-encrypted.png.gif	2	4.36
bda71	four	./icons/dialog-information.png.gif	2	5.78
bda71	four	./icons/applications-multimedia.png.gif	3	8.7
bda71	four	./icons/applications-graphics.png.gif	3	8.72
bda71	four	./icons/network-wireless-encrypted.png.gif	3	3.13
bda71	four	./icons/dialog-information.png.gif	3	5.54
bda71	four	./icons/audio-input-microphone.png.gif	3	6.67
bda71	four	./icons/applications-multimedia.png.gif	4	15.42
bda71	four	./icons/applications-graphics.png.gif	4	7.97
bda71	four	./icons/dialog-information.png.gif	4	13.97
bda71	four	./icons/audio-input-microphone.png.gif	4	5.85
bda71	four	./icons/network-wireless-encrypted.png.gif	4	3.37
bda71	four	./icons/applications-graphics.png.gif	5	6.73
bda71	four	./icons/dialog-information.png.gif	5	5.35
bda71	four	./icons/network-wireless-encrypted.png.gif	5	3.87
bda71	four	./icons/audio-input-microphone.png.gif	5	6.06
bda71	four	./icons/applications-multimedia.png.gif	5	6.74
bda71	four	./icons/applications-multimedia.png.gif	6	6.9
bda71	four	./icons/applications-graphics.png.gif	6	8.01
bda71	four	./icons/audio-input-microphone.png.gif	6	6.97
bda71	four	./icons/network-wireless-encrypted.png.gif	6	3.03
bda71	four	./icons/dialog-information.png.gif	6	7.13
bda71	four	./icons/applications-graphics.png.gif	7	7.48
bda71	four	./icons/network-wireless-encrypted.png.gif	7	2.82
bda71	four	./icons/applications-multimedia.png.gif	7	7.66
bda71	four	./icons/audio-input-microphone.png.gif	7	11.57
bda71	four	./icons/dialog-information.png.gif	7	7.44
bda71	four	./icons/dialog-information.png.gif	8	5.52
bda71	four	./icons/audio-input-microphone.png.gif	8	5.79
bda71	four	./icons/applications-multimedia.png.gif	8	6.07
bda71	four	./icons/applications-graphics.png.gif	8	7.55
bda71	four	./icons/network-wireless-encrypted.png.gif	8	3.92
bda71	four	./icons/applications-multimedia.png.gif	9	6.68
bda71	four	./icons/dialog-information.png.gif	9	4.17
bda71	four	./icons/audio-input-microphone.png.gif	9	5.97
bda71	four	./icons/applications-graphics.png.gif	9	7.34
bda71	four	./icons/network-wireless-encrypted.png.gif	9	2.76
bda71	nine	./icons\multimedia-player.png.gif	0	3.19
bda71	nine	./icons\applications-multimedia.png.gif	0	1.56
bda71	nine	./icons\battery.png.gif	0	3.6
bda71	nine	./icons\dialog-information.png.gif	0	3.27
bda71	nine	./icons\audio-volume-high.png.gif	0	4.12
bda71	nine	./icons\battery.png.gif	1	3.98
bda71	nine	./icons\applications-multimedia.png.gif	1	1.47
bda71	nine	./icons\multimedia-player.png.gif	1	3.56
bda71	nine	./icons\audio-volume-high.png.gif	1	3.97
bda71	nine	./icons\dialog-information.png.gif	1	5.76
bda71	nine	./icons\multimedia-player.png.gif	2	4.03
bda71	nine	./icons\battery.png.gif	2	3.66
bda71	nine	./icons\audio-volume-high.png.gif	2	3.91
bda71	nine	./icons\dialog-information.png.gif	2	3.95
bda71	nine	./icons\applications-multimedia.png.gif	2	1.31
bda71	nine	./icons\dialog-information.png.gif	3	3.23
bda71	nine	./icons\audio-volume-high.png.gif	3	3.34
bda71	nine	./icons\applications-multimedia.png.gif	3	2.1
bda71	nine	./icons\multimedia-player.png.gif	3	4.36
bda71	nine	./icons\battery.png.gif	3	4.85
bda71	nine	./icons\applications-multimedia.png.gif	4	1.19
bda71	nine	./icons\audio-volume-high.png.gif	4	3.45
bda71	nine	./icons\dialog-information.png.gif	4	4.83
bda71	nine	./icons\multimedia-player.png.gif	4	2.84
bda71	nine	./icons\battery.png.gif	4	3.32
bda71	nine	./icons\dialog-information.png.gif	5	3.3
bda71	nine	./icons\battery.png.gif	5	3.15
bda71	nine	./icons\applications-multimedia.png.gif	5	1.2
bda71	nine	./icons\multimedia-player.png.gif	5	2.64
bda71	nine	./icons\audio-volume-high.png.gif	5	3.85
bda71	nine	./icons\battery.png.gif	6	3.12
bda71	nine	./icons\dialog-information.png.gif	6	3.23
bda71	nine	./icons\audio-volume-high.png.gif	6	3.4
bda71	nine	./icons\multimedia-player.png.gif	6	2.91
bda71	nine	./icons\applications-multimedia.png.gif	6	1.14
bda71	nine	./icons\applications-multimedia.png.gif	7	0.83
bda71	nine	./icons\multimedia-player.png.gif	7	2.09
bda71	nine	./icons\audio-volume-high.png.gif	7	2.84
bda71	nine	./icons\dialog-information.png.gif	7	4.47
bda71	nine	./icons\battery.png.gif	7	3.38
bda71	nine	./icons\dialog-information.png.gif	8	3.68
bda71	nine	./icons\audio-volume-high.png.gif	8	3.04
bda71	nine	./icons\applications-multimedia.png.gif	8	1.28
bda71	nine	./icons\battery.png.gif	8	3.42
bda71	nine	./icons\multimedia-player.png.gif	8	3.44
bda71	nine	./icons\multimedia-player.png.gif	9	4.02
bda71	nine	./icons\applications-multimedia.png.gif	9	1.12
bda71	nine	./icons\audio-volume-high.png.gif	9	2.97
bda71	nine	./icons\battery.png.gif	9	3.43
bda71	nine	./icons\dialog-information.png.gif	9	3.61
bda71	thirtysix	./icons/computer.png.gif	0	4.13
bda71	thirtysix	./icons/bookmark-new.png.gif	0	1.84
bda71	thirtysix	./icons/utilities-terminal.png.gif	0	2.23
bda71	thirtysix	./icons/network-wireless.png.gif	0	2.25
bda71	thirtysix	./icons/applications-games.png.gif	0	2.41
bda71	thirtysix	./icons/applications-games.png.gif	1	1.04
bda71	thirtysix	./icons/network-wireless.png.gif	1	1.62
bda71	thirtysix	./icons/bookmark-new.png.gif	1	5.06
bda71	thirtysix	./icons/utilities-terminal.png.gif	1	1.65
bda71	thirtysix	./icons/computer.png.gif	1	5.57
bda71	thirtysix	./icons/applications-games.png.gif	2	3.96
bda71	thirtysix	./icons/computer.png.gif	2	1.49
bda71	thirtysix	./icons/network-wireless.png.gif	2	1.49
bda71	thirtysix	./icons/utilities-terminal.png.gif	2	1.26
bda71	thirtysix	./icons/bookmark-new.png.gif	2	1.57
bda71	thirtysix	./icons/bookmark-new.png.gif	3	0.77
bda71	thirtysix	./icons/applications-games.png.gif	3	2.51
bda71	thirtysix	./icons/utilities-terminal.png.gif	3	1.31
bda71	thirtysix	./icons/network-wireless.png.gif	3	2.06
bda71	thirtysix	./icons/computer.png.gif	3	4.33
bda71	thirtysix	./icons/bookmark-new.png.gif	4	1.56
bda71	thirtysix	./icons/utilities-terminal.png.gif	4	1.45
bda71	thirtysix	./icons/applications-games.png.gif	4	1.6
bda71	thirtysix	./icons/computer.png.gif	4	2.53
bda71	thirtysix	./icons/network-wireless.png.gif	4	1.79
bda71	thirtysix	./icons/utilities-terminal.png.gif	5	1.24
bda71	thirtysix	./icons/applications-games.png.gif	5	1.57
bda71	thirtysix	./icons/bookmark-new.png.gif	5	1.21
bda71	thirtysix	./icons/network-wireless.png.gif	5	1.37
bda71	thirtysix	./icons/computer.png.gif	5	2.94
bda71	thirtysix	./icons/network-wireless.png.gif	6	1.63
bda71	thirtysix	./icons/utilities-terminal.png.gif	6	1.59
bda71	thirtysix	./icons/bookmark-new.png.gif	6	1.32
bda71	thirtysix	./icons/applications-games.png.gif	6	1.24
bda71	thirtysix	./icons/computer.png.gif	6	1.28
bda71	thirtysix	./icons/utilities-terminal.png.gif	7	1.11
bda71	thirtysix	./icons/applications-games.png.gif	7	1.45
bda71	thirtysix	./icons/bookmark-new.png.gif	7	1.31
bda71	thirtysix	./icons/computer.png.gif	7	4.25
bda71	thirtysix	./icons/network-wireless.png.gif	7	1.57
bda71	thirtysix	./icons/applications-games.png.gif	8	1.37
bda71	thirtysix	./icons/network-wireless.png.gif	8	1.79
bda71	thirtysix	./icons/computer.png.gif	8	1.37
bda71	thirtysix	./icons/bookmark-new.png.gif	8	1.18
bda71	thirtysix	./icons/utilities-terminal.png.gif	8	1.28
bda71	thirtysix	./icons/network-wireless.png.gif	9	1.5
bda71	thirtysix	./icons/computer.png.gif	9	2.63
bda71	thirtysix	./icons/bookmark-new.png.gif	9	1.08
bda71	thirtysix	./icons/applications-games.png.gif	9	1.11
bda71	thirtysix	./icons/utilities-terminal.png.gif	9	1.13
cyl72	four	./icons/printer.png.gif	0	4.43
cyl72	four	./icons/network-wireless-encrypted.png.gif	0	7.97
cyl72	four	./icons/office-calendar.png.gif	0	3.91
cyl72	four	./icons/system-users.png.gif	0	4.4
cyl72	four	./icons/mail-attachment.png.gif	0	2.95
cyl72	four	./icons/mail-attachment.png.gif	1	2.35
cyl72	four	./icons/system-users.png.gif	1	4.48
cyl72	four	./icons/printer.png.gif	1	4.98
cyl72	four	./icons/office-calendar.png.gif	1	4.37
cyl72	four	./icons/network-wireless-encrypted.png.gif	1	6.64
cyl72	four	./icons/system-users.png.gif	2	5.38
cyl72	four	./icons/printer.png.gif	2	4.88
cyl72	four	./icons/office-calendar.png.gif	2	4.21
cyl72	four	./icons/mail-attachment.png.gif	2	1.46
cyl72	four	./icons/network-wireless-encrypted.png.gif	2	5.9
cyl72	four	./icons/mail-attachment.png.gif	3	1.09
